timepoint,chrom,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250
130,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,26,49,81,75,120,119,144,186,220,300,342,411,497,571,599,753,872,926,1126,1289,1350,1593,1706,1782,1927,2046,2317,2289,2489,2506,2898,3010,3056,3157,3297,3354,3405,3443,3441,3662,3838,3862,3947,3980,3941,3963,3890,3753,3850,3916,3741,3835,3671,3726,3784,3789,3673,3832,3903,4016,4045,4327,4726,5013,5040,5092,4918,5013,4984,4963,4927,5118,5466,5457,5403,5516,5549,5660,5753,5782,5947,6050,6099,6244,6605,6973,7069,7212,7227,7254,7314,7480,7590,7953,8311,8733,9523,9841,10364,11113,11494,11753,12297,12386,12949,13509,13987,14222,14836,15210,15574,15489,15569,15924,16312,16367,17172,18441,19233,20265,21605,22576,22969,23890,25347,26359,27254,27625,29362,30307,30928,31460,31962,31891,32146,32128,31423,31057,30921,29399,28528,27397,25965,24432,24081,23036,21689,21137,19755,19756,18655,17892,17419,16523,15737,14992,14424,13862,12895,12382,12067,11735,11135,10679,10291,9866,9369,8910,8687,8471,8004,7730,7353,7242,6927,6755,6559,6423,6038,5897,5956,5542,5535,5388,5263,5196,5004,4849,4800,4855,4712,4682,4414,4403,4302,4215,4096,4073,4029,3996,3925,3825,3874,3761,3545,3629,3662,3524,3464,3549,3504,3246,3396,3417,3365,3357,3411,3235,3322,3333,3191,3367,3325
130,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,30,38,58,87,98,127,150,193,237,282,372,434,546,547,652,833,926,1019,1160,1266,1381,1459,1707,1760,1991,2007,2129,2396,2435,2630,2695,2846,3030,3236,3165,3259,3450,3369,3519,3572,3618,3745,3811,3723,3844,3855,3799,3836,3747,3699,3764,3641,3616,3715,3669,3664,3755,3797,3884,4039,4109,4308,4651,4839,4827,4866,4893,4749,4930,4982,4906,5025,5327,5295,5302,5427,5660,5436,5600,5655,5892,5870,5905,5989,6249,6664,6860,7011,7099,7192,7272,7238,7272,7649,7955,8447,9215,9598,10067,10501,10870,11165,11633,11949,12262,13052,13323,13715,14342,14679,14662,15087,14955,15099,15700,15608,16404,17297,18323,19226,20438,21507,22202,23313,23468,24574,25519,26070,27213,29073,29411,30329,30844,30762,30056,30214,29444,29160,28652,26895,26647,25737,24684,23844,22336,21258,20597,19507,19184,18455,17746,16813,16099,15392,14871,14023,13360,12732,11893,11937,11245,10843,10642,9925,9499,9247,8779,8518,8196,7796,7496,7474,7125,6811,6474,6514,6268,5966,5890,5771,5530,5449,5220,5148,5011,4942,4944,4604,4573,4588,4305,4203,4286,4157,3935,3925,4089,3850,3842,3739,3629,3668,3643,3396,3392,3465,3448,3293,3416,3234,3262,3324,3163,3172,3204,3077,3183,3162,3187,3221,3192,3157,3162
130,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,63,79,75,127,165,165,207,310,314,396,503,634,722,880,1034,1165,1245,1414,1680,1840,2066,2287,2408,2642,3019,2959,3207,3571,3625,3986,4141,4195,4530,4647,4682,4744,4971,5267,5423,5496,5559,5682,5803,5789,5908,5836,5658,5718,5640,5618,5354,5390,5402,5457,5527,5661,5568,5729,5766,5983,6054,6543,6772,7069,7225,7308,7335,7436,7429,7495,7486,7610,7703,7824,7975,8085,8092,8348,8528,8544,8710,8818,8807,9271,9576,9938,10073,10348,10593,10565,10799,11235,11165,11324,11928,12791,13372,14139,14885,15504,15955,16694,17164,17295,18446,19191,19698,20323,21447,21341,21849,22469,22278,22357,22789,23558,24356,25942,27085,28660,30480,31670,33085,34701,35516,37011,37809,39275,41316,42913,43570,44731,45757,44885,44112,44284,43772,42978,42370,41008,39718,37790,36703,34815,33097,31646,30509,29537,28064,27117,26197,24860,23949,22747,21854,21195,20117,18865,18000,17392,16547,16167,15618,14749,14202,13539,12919,12586,12198,11256,11287,10535,10419,10259,9711,9493,9353,9113,8804,8566,8184,7998,7841,7729,7391,7441,6980,6897,6792,6791,6572,6356,6407,6170,6153,6104,5788,5734,5632,5654,5628,5559,5305,5275,5044,5072,5023,5173,5006,5026,4883,4924,4709,4769,4669,4575,4673,4673,4592,4704,4720,4801,4767
130,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,49,60,84,115,125,154,221,248,302,341,406,472,617,770,938,1033,1088,1270,1364,1620,1822,2043,2205,2464,2639,2706,2937,3109,3245,3488,3681,3710,4000,4097,4215,4377,4500,4534,4706,4990,4834,4911,5091,5080,5261,5239,5035,5118,5074,4891,4943,4922,4939,4777,4895,4760,5123,5149,5075,5229,5709,5830,6135,6321,6462,6494,6537,6365,6611,6474,6628,6896,6882,7076,7240,7189,7283,7576,7743,7716,7840,7939,8072,8345,8571,8793,9076,9354,9379,9522,9563,9602,9963,10291,10647,11436,11992,12695,13055,14151,14608,14974,15931,16172,16686,17380,18009,18578,19167,19515,19805,20389,20242,20776,20554,21347,22573,23574,24460,26370,27652,28174,29503,31021,31800,33250,34876,35463,36946,38792,39885,39830,41210,40988,40586,40581,39919,39162,38685,37476,36249,34897,33091,31756,30244,28523,27993,26878,25094,24768,24013,22498,21826,20723,19851,18880,18006,17487,16671,15900,14872,14709,13869,13262,12905,12372,12038,11452,11044,10738,10105,9876,9357,9198,8878,8498,8070,8169,7924,7698,7200,7110,6794,6912,6702,6554,6391,6238,6169,5994,5930,5644,5494,5446,5292,5172,5188,5156,5019,4954,4963,4888,4723,4676,4591,4561,4498,4362,4394,4372,4315,4279,4236,4304,4150,4260,4242,4181,4239,4245,4140,4202,4249
130,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,40,54,59,85,88,146,158,200,214,262,352,425,531,550,711,854,919,1028,1179,1361,1420,1608,1705,1903,2087,2164,2289,2423,2661,2755,2855,2929,3075,3253,3266,3328,3446,3565,3664,3746,3726,3905,3940,3976,4058,4075,4034,4029,3987,3811,3820,3881,3949,3741,3834,3958,4045,3985,4020,4210,4380,4633,4850,5032,5031,5139,5137,5239,5248,5241,5218,5214,5390,5594,5551,5856,5787,5994,5887,5987,6248,6370,6381,6456,6914,7178,7281,7528,7636,7600,7720,7699,7927,8232,8439,8901,9737,10082,10732,11289,11665,12053,12621,12806,13506,14160,14636,14823,15292,15823,16261,16549,16124,16944,16593,17130,18035,18898,19894,21124,21928,23197,23769,24870,25624,27099,28251,29293,31094,32567,32396,32729,32712,32701,32776,32896,32142,31846,31832,29973,29111,27992,26877,25352,24419,23746,22218,22058,20584,20087,19348,18690,17748,16927,15934,15035,14709,13953,13439,12891,12349,12208,11501,10861,10418,10083,9792,9267,8883,8607,8230,7968,7509,7446,7141,6894,6609,6555,6366,6276,5960,5619,5572,5619,5566,5385,5425,5103,5041,4996,4876,4738,4505,4380,4326,4420,4255,4031,4095,4009,3878,3950,3828,3755,3822,3688,3668,3753,3669,3613,3523,3523,3538,3433,3496,3372,3544,3490,3468,3500,3511,3455,3534
130,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,67,83,101,135,158,213,240,312,390,423,494,621,759,909,1121,1225,1430,1520,1782,1986,2206,2462,2681,3111,3198,3334,3416,3759,3971,4182,4444,4706,4867,5022,5178,5207,5385,5586,5560,5823,5903,6046,6148,6234,6245,6275,6211,6259,6136,6074,5828,5828,5884,5663,5913,6119,5976,6247,6233,6523,6586,6977,7396,7585,7675,7993,7908,8067,7984,7909,8172,8285,8466,8467,8710,8726,9124,9131,9106,9161,9113,9481,9493,9840,10672,10809,11025,11354,11289,11339,11604,11757,11830,12453,13051,13897,14681,15327,15987,16842,17542,17984,18473,19168,19940,20468,21713,21966,22612,23024,23483,23947,23978,24571,24753,25293,26274,28096,29253,31126,32738,34635,35523,36723,37785,39164,40534,41968,43551,45251,47404,47710,48617,48104,47522,47446,46320,45470,45383,43962,42594,40917,39352,37350,35729,34073,32228,31455,30256,28778,27820,26734,25416,24787,23210,22014,21300,20207,19329,18911,18165,17129,16818,15679,15066,14420,13656,13287,13007,12404,12128,11473,11331,10898,10593,10321,9764,9797,9374,9095,8709,8741,8429,8388,7936,7865,7651,7569,7421,7181,6985,6964,6776,6721,6577,6345,6109,6156,6077,6120,5843,5854,5728,5583,5430,5451,5307,5327,5239,5241,5119,5202,5211,5105,5049,4957,5099,4879,4920,4985,5018,4977,4818
130,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,55,73,85,100,128,185,200,260,289,403,484,563,690,788,974,1094,1145,1349,1502,1766,1916,1997,2264,2468,2746,2771,2921,3251,3363,3767,3821,4006,4108,4381,4425,4555,4662,4776,4859,5104,5071,5067,5213,5367,5448,5434,5346,5346,5201,5131,5140,5055,4921,5144,5133,5255,5274,5304,5317,5437,5640,6049,6268,6734,6601,6712,6654,6791,6932,6700,6714,7238,7284,7328,7408,7626,7734,7695,7990,7982,7946,8211,8604,8580,8934,9174,9412,9751,9632,9935,10034,10120,10405,10477,11102,11779,12527,13130,13972,14331,14891,15454,15862,16254,17110,17876,18677,19069,19562,19955,20220,20887,20870,21045,21406,21908,22931,23821,25482,26468,28206,29020,30039,31362,32153,33737,34767,36198,37730,39292,39407,40784,41253,40335,40998,40496,39772,39257,38764,37617,35874,35062,33281,31421,30172,29048,28045,27194,25678,25218,24107,22871,21863,20931,19732,18532,17917,17231,16753,16182,15269,14786,14181,13336,12857,12334,11534,11410,11083,10573,10274,9949,9657,9261,8933,8748,8289,8177,8048,7629,7550,7259,7087,7002,6827,6781,6638,6435,6129,6150,6089,5859,6031,5781,5598,5535,5357,5201,5138,5164,5098,5056,5020,4897,4634,4575,4629,4575,4566,4526,4539,4314,4308,4249,4378,4553,4463,4384,4413,4270,4463,4349,4372
140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,17,18,25,36,41,33,74,74,78,74,95,104,115,131,222,201,234,256,277,304,367,373,437,516,563,531,550,622,679,631,718,747,825,818,886,918,951,932,968,931,1062,1033,1121,1143,1067,1133,1115,1086,1169,1026,1067,1015,1035,1082,1147,1043,1075,1068,1143,1210,1293,1234,1304,1303,1425,1457,1460,1475,1456,1453,1461,1566,1621,1546,1665,1648,1758,1668,1738,1801,1721,1927,1848,1882,2022,2059,2027,2134,2204,2202,2245,2207,2339,2396,2572,2703,2822,2969,3118,3364,3421,3519,3730,3669,3955,4123,4314,4769,4812,4774,5011,5008,5088,5285,5322,5227,5663,6001,6093,6466,6801,7235,7414,7824,8230,8642,8803,9193,9552,10113,10604,10982,11179,10728,10955,10996,10505,10342,10144,9926,9667,9183,8953,8564,8078,7677,7224,6876,6693,6524,6266,6073,5903,5207,4834,4924,4726,4217,4207,3911,3627,3684,3609,3279,3089,2975,2834,2777,2592,2629,2416,2500,2221,2154,2053,1981,2034,1963,1784,1822,1749,1665,1643,1591,1468,1517,1371,1430,1370,1318,1261,1258,1238,1253,1291,1188,1147,1187,1078,1092,1109,1045,1004,1024,962,997,943,943,921,945,895,910,905,892,857,905,807,853,937,902,902,920,956
140,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,34,41,47,83,82,106,159,187,254,316,350,436,566,657,791,878,1004,1123,1291,1512,1690,1861,2090,2211,2347,2602,2720,2910,2971,3241,3410,3557,3914,4035,4066,4266,4351,4484,4607,4693,4675,4892,4887,4888,5065,5107,5058,5027,5061,5072,5043,4946,5025,5072,5149,4941,4960,5078,5050,5319,5593,5769,6320,6553,6561,6965,6734,6740,6881,6957,6837,6933,7045,7221,7450,7520,7552,7846,7963,7806,7848,8095,8238,8564,8904,9295,9463,9683,9777,9957,9960,10103,10399,10727,11263,11674,12533,13243,13920,14490,14885,15628,16443,16451,17253,18383,18759,19618,20409,20547,21076,21174,21685,21492,22001,22907,23410,24705,25555,27567,28727,30133,31495,32900,34429,35818,38195,39402,41009,42618,43627,44379,44910,45281,44663,44608,44424,43938,43236,41593,40347,38633,36883,35365,33587,31722,30346,29167,28040,27155,26221,24586,23802,22941,21088,19976,19493,18177,17462,16608,15706,14863,14390,13871,13245,12859,11988,11695,11126,10644,10326,9881,9521,9085,8685,8458,8252,7955,7755,7470,7443,6916,6824,6736,6528,6334,6323,6216,5828,5707,5587,5446,5345,5287,5221,5207,5045,4929,4692,4691,4527,4586,4484,4381,4283,4219,4192,4185,4016,4139,4093,3904,3959,4013,3899,3844,3778,3886,3925,3838,3877,3839,3919
140,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,24,22,22,33,50,54,80,105,117,140,179,226,238,275,364,380,441,469,556,616,703,764,800,843,903,984,1086,1144,1245,1288,1356,1399,1425,1528,1482,1653,1666,1730,1705,1686,1753,1846,1946,1957,1957,1833,1854,1834,1832,1842,1800,1824,1796,1815,1821,1832,1796,1909,1982,2048,2143,2195,2342,2449,2466,2563,2420,2431,2416,2413,2551,2552,2686,2648,2814,2847,2883,2900,3014,2949,3008,3118,3241,3229,3366,3455,3595,3597,3651,3800,3770,3921,4024,4331,4541,4651,5144,5380,5571,5664,6099,6219,6285,6674,6928,7150,7506,7856,7727,8099,8094,8150,8349,8642,8657,8991,9377,9919,10764,10994,11525,12062,12646,13391,13970,14453,15335,16253,16866,17061,17600,17893,17909,17593,17469,17057,17335,16640,15951,15526,14724,13965,13384,12831,12519,12025,11213,10670,10315,9925,9656,9232,8701,8098,7730,7331,6869,6799,6314,6029,5756,5547,5340,5109,4847,4513,4441,4309,4240,4009,3794,3679,3541,3324,3224,3145,3031,3014,2866,2691,2729,2559,2642,2460,2392,2225,2226,2291,2152,2138,2098,2003,1996,1964,1936,1952,1889,1863,1771,1702,1725,1652,1651,1669,1580,1692,1547,1564,1472,1486,1506,1467,1463,1489,1424,1444,1478,1565,1448,1431,1446,1475
140,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,59,82,122,139,178,240,281,393,423,551,696,846,1061,1293,1489,1790,1975,2219,2505,2754,3143,3401,3761,4121,4303,4800,5139,5535,5784,6040,6355,6704,7053,7267,7699,7866,8073,8411,8714,8845,9099,9132,9384,9677,9691,9560,9514,9612,9513,9461,9361,9199,9024,9269,9288,9361,9644,9820,9994,9980,10480,11084,12000,12295,12650,12609,12521,12550,12767,13010,13012,13160,13557,14074,13879,14467,14635,14606,15007,14940,15288,15377,15926,16359,16729,17686,18055,18608,18610,18905,19291,18949,19633,20146,21060,22541,23605,25133,26307,27418,28109,29446,30423,31539,32718,34601,35557,36957,38075,38906,39619,40409,40226,40046,40918,41163,43925,45281,48670,51085,53950,56272,58352,61356,62959,65223,69706,72275,76659,79315,80980,83021,84174,83401,82328,82378,81751,80994,79237,76956,74420,71138,67884,63881,61444,57809,55521,53738,51080,49734,47622,44630,42020,40507,38554,36864,34890,33192,31563,30436,29016,27915,26662,25282,24575,23422,21833,21486,20855,19771,19385,18519,17585,16881,16621,15762,15280,15178,14366,14352,13797,13177,12959,12443,11993,11894,11764,11392,11415,11002,10788,10580,10419,9862,9847,9637,9422,9206,9178,9023,8860,8674,8448,8264,8153,7970,7684,7910,7686,7611,7493,7489,7481,7490,7427,7276,7488,7282,7337,7208,7316,7307,7328
140,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,26,34,47,62,82,108,135,158,173,239,275,370,442,552,603,743,873,936,1008,1177,1279,1392,1597,1712,1833,1894,2139,2307,2277,2519,2647,2692,2772,3080,3149,3147,3291,3374,3349,3585,3754,3634,3786,3857,3983,3830,3879,3883,3855,3833,3743,3742,3731,3776,3891,3864,4023,3968,4088,4153,4266,4475,4702,5046,4987,5147,5001,5054,5146,5253,5138,5298,5377,5427,5569,5668,5623,5899,5952,5950,5922,6152,6296,6374,6571,6894,7150,7426,7317,7404,7605,7626,7641,7936,8307,8677,9079,9672,10182,10662,10988,11270,11891,12114,12651,13349,13773,14281,14441,14793,14937,15063,15491,15590,15643,16098,16508,17449,18116,19186,20315,21549,22397,23808,24188,25361,26310,27751,28873,30108,30706,31728,31929,31887,32004,31572,30627,31451,31385,30186,29206,28005,26129,24761,23699,22726,21796,21260,19855,19090,18659,17448,16994,16429,15597,14577,13753,13175,12851,12303,11306,10815,10842,10191,9648,9630,8967,8595,8213,7855,7477,7343,7305,6792,6661,6238,6140,5968,5800,5644,5463,5335,5220,4993,4792,4699,4686,4498,4462,4316,4240,4179,4139,3906,3871,3792,3723,3719,3699,3613,3387,3455,3290,3323,3247,3249,3174,3070,3211,3089,3032,2983,2956,2929,2950,2857,2917,2930,2927,2900,2880,2767,2818
140,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,13,24,24,35,49,52,66,88,99,109,123,173,194,220,298,332,391,407,477,493,552,634,655,714,709,849,846,901,1000,1091,1046,1200,1328,1245,1278,1402,1474,1498,1491,1536,1542,1526,1640,1709,1637,1573,1578,1494,1571,1612,1503,1531,1531,1610,1546,1605,1574,1705,1664,1692,1795,1912,2094,2019,2092,2081,2114,2091,2016,2167,2204,2268,2331,2326,2371,2491,2502,2538,2489,2509,2608,2725,2747,2889,3035,3084,3174,3146,3306,3247,3281,3432,3465,3641,3905,4089,4195,4563,4782,4809,5123,5160,5405,5634,5882,6251,6389,6653,6738,6676,6940,6928,6969,7017,7454,7725,7983,8462,8817,9466,9838,10568,11071,11434,11747,12388,12952,13347,14076,14529,14772,15033,14796,15209,14927,14598,14552,14343,13883,13554,13223,12512,11929,11352,10399,10321,9863,9470,9028,8798,8467,7846,7739,7232,6714,6316,6210,5927,5590,5183,5101,4917,4680,4505,4332,4145,3825,3755,3518,3399,3253,3080,2898,2812,2819,2722,2578,2485,2426,2436,2379,2244,2230,2164,2072,2045,1886,1921,1945,1828,1790,1734,1845,1632,1650,1600,1603,1543,1557,1515,1606,1392,1459,1342,1461,1410,1340,1374,1312,1321,1310,1306,1288,1301,1329,1274,1232,1269,1362,1287,1290,1268
140,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,44,64,62,97,130,142,195,270,341,388,501,610,724,921,1092,1257,1469,1591,1942,2107,2309,2497,2785,2956,3311,3568,3711,3950,4079,4377,4707,4978,5135,5266,5467,5657,5970,6137,6350,6442,6369,6828,7109,7068,7052,7231,7088,7018,7147,6679,6795,6966,6882,6926,6986,7080,7038,7240,7296,7471,7739,8074,8568,9107,9070,9055,9099,9241,9193,9139,9540,9661,9769,10026,10268,10372,10533,10743,10933,10734,10927,11155,11514,11740,12210,12538,13013,13229,13567,13587,13606,13647,13967,14862,15379,15988,17205,17969,18822,19713,20307,20816,22163,22466,23449,24125,25265,26396,26988,27142,27569,28267,28413,28845,29196,29575,31089,32819,34562,36610,38603,40314,41866,44376,45026,47316,50354,51418,54158,57177,58415,58795,58811,59055,58289,59210,58341,56661,56648,54985,53252,50882,48085,45157,43245,41425,39277,38375,37126,35335,34028,32234,30377,29060,27933,25842,25114,23683,23063,22272,21071,20005,19249,18158,17650,16780,16063,15538,14886,14546,13737,13261,12649,12204,12102,11531,11271,10698,10193,10187,9885,9673,9258,9142,8902,8772,8360,8354,8084,8048,7637,7552,7296,7145,6985,7101,6871,6789,6561,6628,6304,6290,6015,5925,5744,5803,5754,5694,5615,5509,5441,5536,5355,5436,5390,5337,5283,5382,5375,5186,5200,5291,5361
140,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,32,34,36,67,66,88,132,121,169,206,248,340,368,421,501,594,721,786,878,1058,1142,1237,1355,1519,1576,1677,1757,1765,1908,2104,2287,2347,2435,2630,2670,2784,2772,2890,2957,3065,3054,3210,3292,3227,3374,3284,3257,3295,3319,3305,3307,3086,3242,3256,3341,3136,3238,3533,3459,3527,3748,3915,3966,4260,4310,4284,4422,4356,4268,4439,4485,4541,4540,4693,4875,4958,4980,5140,5231,5120,5321,5366,5420,5642,5934,6203,6206,6574,6463,6427,6543,6691,6811,7130,7507,7980,8393,8687,9196,9602,10146,10575,11083,10962,11654,12384,12772,13117,13517,13527,14089,14263,14457,14454,14777,15176,15656,16399,17112,18155,19643,20430,21284,22410,23350,23869,25362,26283,27477,28620,29062,30152,30680,30753,30264,30502,30187,29978,28961,27972,27654,26597,24744,23531,22602,21036,20288,19756,18550,18039,17419,16451,16000,15095,14460,13740,13122,12240,12043,11213,10525,10464,9800,9117,8780,8621,8289,7837,7696,7349,6964,6624,6419,6134,5880,5733,5635,5350,5024,5069,4977,4667,4656,4488,4360,4269,4212,4093,3967,3952,3647,3639,3684,3658,3383,3200,3256,3236,3145,3181,2998,3015,2857,2849,2829,2919,2806,2723,2706,2662,2714,2631,2539,2602,2555,2628,2687,2534,2578,2560,2581,2536,2568
140,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,22,29,35,50,67,86,109,134,149,194,256,281,369,403,466,509,626,678,781,882,964,1032,1140,1269,1305,1323,1453,1568,1604,1769,1807,1892,2025,2080,2056,2156,2247,2371,2419,2396,2451,2488,2547,2554,2561,2617,2541,2755,2458,2574,2436,2483,2604,2530,2479,2627,2702,2630,2661,2834,2988,3014,3401,3352,3358,3353,3518,3362,3514,3487,3680,3553,3849,3837,3959,4024,3989,4147,4103,3942,4167,4162,4384,4689,4730,4893,4894,4976,5188,5140,5072,5284,5554,5763,6176,6380,6723,7132,7369,7841,8120,8505,8632,9144,9675,9808,10378,10440,11035,10893,11010,11150,11586,11708,11475,12177,13048,13768,14488,15217,15848,16642,17564,18572,19155,19916,20840,22047,23065,23581,24072,24517,24211,23621,24069,23750,23358,23504,22267,21498,20564,19933,18904,18286,16973,16444,15940,15036,14548,14152,13357,12456,12284,11868,11006,10433,10010,9627,9091,8546,8413,7874,7748,7295,6990,6582,6319,6231,5813,5732,5386,5315,5026,4888,4769,4572,4387,4246,4051,4035,3747,3749,3774,3510,3362,3459,3349,3234,3189,3080,2975,2806,2904,2690,2728,2597,2596,2632,2470,2601,2388,2340,2299,2281,2330,2216,2149,2179,2058,2075,2054,2073,2081,1984,2103,2120,1982,2055,1989,2010,1961,2075
140,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,23,43,41,55,78,108,155,164,212,241,310,411,468,556,692,765,947,1031,1098,1350,1429,1610,1771,1885,2067,2160,2373,2614,2699,2930,3000,3212,3326,3394,3702,3701,3791,3872,3825,4070,4269,4343,4548,4427,4469,4623,4392,4436,4399,4355,4395,4461,4351,4281,4369,4433,4346,4502,4548,4632,4932,5005,5611,5729,5944,6034,5980,6014,5919,6034,5857,6116,6366,6460,6448,6598,6725,6723,6972,6876,7018,7400,7252,7612,8057,8425,8404,8712,8649,8757,8829,9050,9206,9475,10033,10461,11284,11970,12631,13124,13890,14250,14812,15287,15835,16434,17138,17783,18163,18619,19360,19382,19421,19871,20253,20549,21118,22598,23599,24724,26440,27846,28773,30598,32039,32614,34571,35416,37091,38606,39955,40455,41351,41180,41423,41842,41308,40809,40195,38466,37329,35735,33561,31862,30820,29480,27921,26517,25338,25142,23986,22470,21732,20590,19239,18505,18002,16804,15761,15411,14300,13861,13604,12772,12250,11726,11089,10594,10287,9777,9565,9177,8799,8494,8227,7988,7611,7334,7229,6831,6673,6445,6351,6327,6010,5867,5956,5581,5364,5333,5162,4995,5072,4879,4754,4539,4601,4555,4469,4343,4224,4149,4134,4045,3857,3823,3796,3767,3867,3713,3663,3595,3630,3591,3561,3571,3481,3514,3411,3509,3464,3494,3420
140,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,32,38,64,66,97,128,127,158,203,263,311,403,503,571,667,785,925,1058,1235,1224,1451,1549,1706,1836,1981,2114,2336,2590,2605,2776,2921,3113,3264,3532,3491,3602,3717,3845,3840,3941,4069,4123,4214,4264,4229,4522,4398,4387,4385,4343,4324,4240,4134,4189,4259,4241,4321,4337,4488,4633,4900,5065,5348,5480,5736,5757,5777,5606,5786,5934,5909,6045,6273,6178,6394,6593,6422,6592,6729,6618,6813,7020,7170,7296,7607,7815,8056,8300,8475,8651,8688,8828,9012,9174,9671,10098,10750,11417,12068,12460,12983,13522,13831,14234,14807,15681,16194,16865,17302,17831,17982,18367,18420,18710,18825,19695,19912,21429,22537,23717,24968,26403,27382,28366,29427,30506,31742,33335,34615,36743,37501,38573,39267,39242,38958,38628,38038,37786,37307,35015,34569,33139,31533,30476,28719,26967,25899,24173,23818,22692,22127,21053,20340,19107,18138,17450,16553,15467,14762,14097,13532,13132,12716,12281,11535,10900,10502,10113,9602,9268,8766,8655,8198,7964,7445,7313,7140,6826,6665,6382,6397,6120,6010,5932,5712,5484,5561,5196,5074,5037,4866,4739,4729,4612,4535,4486,4284,4245,4143,4071,3936,3951,4060,3803,3863,3710,3599,3611,3502,3400,3422,3427,3387,3418,3356,3299,3343,3309,3357,3223,3396,3340,3321
140,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,43,46,62,92,127,145,175,254,314,416,445,570,737,826,987,1109,1318,1499,1703,1860,2081,2346,2591,2875,3025,3286,3569,3685,3879,4282,4419,4670,4895,5093,5188,5282,5548,5693,5878,6026,6199,6420,6307,6474,6545,6501,6457,6443,6454,6444,6382,6385,6362,6390,6399,6448,6586,6770,6752,7092,7242,7568,7934,8354,8481,8686,8498,8787,8803,8871,8902,8786,9335,9381,9696,9652,9711,9897,10131,10209,10392,10614,10725,10934,11557,11535,12224,12529,12707,12917,12909,13307,13308,13702,14470,15132,16218,16934,17822,18520,19066,19940,20831,21407,22043,23356,24016,24824,25545,26641,26800,27131,27168,27264,27615,28959,29699,31420,33187,35035,37238,38444,40882,42671,44119,45637,47881,49988,52342,54296,55534,57197,59113,57614,56717,57330,56809,55286,54529,53292,51214,49205,46884,45065,42391,39816,38018,37020,34872,33837,32849,30843,30103,28316,26814,25734,24789,22534,22025,21457,20158,19163,18517,17658,16894,16363,15499,14842,14231,13614,13155,12598,12374,11739,11437,11040,10352,10160,9994,9710,9296,9113,8974,9054,8460,8289,8135,7854,7654,7468,7355,7199,7151,6991,6688,6628,6447,6265,6168,6005,5912,6035,5770,5639,5500,5550,5506,5505,5353,5250,5150,5114,5027,4870,4902,4941,5041,5053,5023,4995,4952,5096,5006
